,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
1174112,63,109,470,0.0,0,1.001414,9094334.32,1.001414,1.001414,1.001414,51254.52,1.001582,654.17,1.00158,-13.290048,6042,109_470_63
4460737,157,410,180,8021879.28,1,0.995805,13754446.85,,,0.995554,95253.94,0.995805,7160.76,0.995787,-1.1098385,22568,410_180_157
4819709,129,442,530,678307.37,1,1.007546,8193665.19,1.009324,1.008879,1.007101,211233.9,1.007546,128414.22,1.007378,3.2794476,24363,442_530_129
2599142,128,240,450,435582.95,-1,1.00275,29064701.5,0.9989,1.000397,1.00275,30472.0,1.002964,67568.49,1.002817,2.0503998,13245,240_450_128
4927680,100,452,430,530263.06,1,1.003893,2049784.42,1.045985,1.01652,1.001788,49242.2,1.003893,142045.83,1.002331,-52.809715,24903,452_430_100
252005,132,23,480,0.0,0,0.999489,12262287.2,0.999489,0.999489,0.999131,5865.3,0.99954,18972.23,0.999228,-2.7400255,1313,23_480_132
5166583,3,474,280,5391377.39,-1,1.000346,180131800.35,,,1.000146,999.4,1.000346,9996.0,1.000164,17.750263,26098,474_280_3
2892748,9,267,360,913659.32,1,0.999649,11484990.41,1.020288,1.003413,0.999519,136136.0,0.999649,188905.53,0.999574,9.189844,14721,267_360_9
4692281,101,431,210,1105051.06,-1,0.999679,2092147.22,,,0.999679,1034.36,1.000704,18637.56,0.999733,-1.8298626,23726,431_210_101
4020244,64,370,160,0.0,0,1.000071,2897831.65,,,0.999888,33082.55,1.000193,327.65,1.00019,30.850172,20366,370_160_64
3218809,174,297,230,222543.54,1,1.00414,1400792.8,,,1.003185,25212.0,1.00414,10536.03,1.003858,-21.69013,16358,297_230_174
2576121,191,238,390,32487464.23,1,1.002139,250763796.65,1.057327,1.005964,1.002083,7152.3,1.002265,7153.6,1.002174,1.3101101,13129,238_390_191
4750878,98,436,390,0.0,0,1.005015,5006387.21,1.005015,1.005015,1.003607,99698.79,1.005015,209423.34,1.004062,-10.200143,24019,436_390_98
4379789,9,402,540,429426.5,-1,1.003559,16600298.68,1.002647,1.003168,1.003559,156787.89,1.004211,7702.0,1.004181,0.029802322,22164,402_540_9
4771210,30,438,310,744281.28,-1,1.000823,9470548.38,0.976351,0.985516,1.000732,20853.38,1.000915,49249.2,1.000786,2.939701,24121,438_310_30
4474248,68,411,310,1394141.06,1,1.002482,32315292.35,1.018334,1.014533,1.002297,16758.6,1.002575,13843.2,1.002449,-3.6001205,22636,411_310_68
1260778,49,117,470,6373193.41,-1,1.002803,26379775.57,0.960184,1.000923,1.002803,389376.0,1.003012,291660.75,1.002922,1.4305115,6482,117_470_49
268911,143,25,260,0.0,0,0.996176,786221.62,,,0.996176,53411.28,0.996927,48156.83,0.996571,6.6697598,1401,25_260_143
4460381,1,410,170,406179.77,1,0.996932,1836382.42,,,0.995955,2570.82,0.997257,8641.89,0.996254,16.930103,22567,410_170_1
1975879,138,183,460,0.0,0,1.000507,718727.73,1.000507,1.000507,0.999337,19437.6,1.000507,598.78,1.000472,-5.4502487,10111,183_460_138
357651,182,33,480,0.0,0,1.001741,51709912.71,1.001741,1.001741,1.001516,18314.16,1.001741,57005.03,1.001571,-0.8100271,1863,33_480_182
3381027,192,312,90,779159.89,1,0.997872,3650767.75,,,0.997433,2952.82,0.998311,25007.4,0.997525,5.760193,17169,312_90_192
1374373,175,128,180,106932277.95,-1,0.999224,315811525.99,,,0.999203,5719.1,0.999591,2860.66,0.999462,-5.019903,7058,128_180_175
681178,172,64,110,0.0,0,1.000472,436127.71,,,0.999868,7249.63,1.000573,35876.18,0.999987,1.180172,3531,64_110_172
4734207,27,435,110,4882464.42,-1,1.00053,2829866.35,,,1.00053,2527.28,1.000641,5145.39,1.000566,4.249811,23936,435_110_27
453179,17,42,480,0.0,0,0.99916,76094121.73,0.99916,0.99916,0.99916,65352.3,0.999607,41575.96,0.999433,-3.4099817,2358,42_480_17
3661710,130,337,380,21847067.52,1,1.002425,96570360.45,1.025875,1.019092,1.002328,41893.2,1.002425,146588.65,1.00235,-4.540086,18573,337_380_130
2785920,44,257,490,6415946.64,1,1.003405,65048132.35,1.004467,1.004315,1.003202,79316.0,1.003405,4759.92,1.003393,6.649494,14184,257_490_44
2160676,58,200,420,15288898.14,-1,0.997271,98271730.19,0.947443,0.947443,0.996847,53227.5,0.997271,4231.8,0.99724,11.889935,11042,200_420_58
711197,161,67,0,3240094.73,1,1.0001,6762698.91,,,0.999868,10481.02,1.000217,17188.0,1.0,36.469696,3685,67_0_161
3369988,153,311,90,265402.51,-1,1.001941,929267.96,,,1.001941,13106.48,1.00247,18627.85,1.002159,-2.7000904,17114,311_90_153
4964,197,0,250,1337961.41,-1,0.999766,3814749.08,,,0.999766,22672.0,1.000048,28348.0,0.999891,-1.5598536,25,0_250_197
4836379,199,444,260,0.0,0,0.999839,9162022.16,,,0.999839,42742.8,1.000197,52638.26,1.0,0.6997585,24446,444_260_199
1441874,104,134,310,1580998.25,1,0.999198,32310500.2,1.006995,1.004738,0.998993,53997.21,0.999198,32872.5,0.999121,-0.9202957,7401,134_310_104
792874,71,74,330,914261.46,1,0.999353,44356015.92,1.001388,0.999554,0.999077,12730.56,0.999491,63679.2,0.999146,2.1100044,4103,74_330_71
4533202,22,416,510,3333804.96,1,0.99817,69400367.64,0.999268,0.999268,0.998048,145358.6,0.99817,6544.8,0.998165,-1.1402369,22931,416_510_22
3853299,119,355,60,0.0,0,1.002208,2439260.61,,,1.00187,147.94,1.002344,14652.99,1.001874,9.080172,19531,355_60_119
3346092,57,309,0,1315149.95,1,1.000636,13584023.97,,,0.999823,4479.54,1.001361,34511.0,1.0,-5.75006,16995,309_0_57
943782,26,88,330,2257921.33,1,1.002445,16554480.49,,1.019326,1.001796,414989.85,1.002445,88162.4,1.002331,-0.590086,4873,88_330_26
1102753,18,103,150,1084385.05,-1,0.9973,3386304.85,,,0.9973,57987.0,0.998074,6448.0,0.997997,-5.2297115,5680,103_150_18
251575,85,23,460,38007.77,1,0.999795,4278059.98,1.000006,0.999901,0.99948,25072.08,0.999795,855.0,0.999785,-7.380247,1311,23_460_85
668767,42,63,30,104599.56,-1,0.995235,5703181.22,,,0.995075,105019.31,0.99945,32865.0,0.998411,28.460026,3468,63_30_42
2027420,199,188,310,675076.02,-1,0.999625,25895651.71,0.990888,0.995095,0.999625,26071.16,0.999949,29046.0,0.999778,-1.270175,10371,188_310_199
3568671,91,329,130,2437315.65,1,1.000324,3327449.55,,,1.000098,10089.0,1.000324,17526.96,1.000181,-2.809763,18108,329_130_91
5080178,198,466,350,1760310.14,-1,0.997131,178217041.22,0.99468,0.996396,0.997131,206654.4,0.997377,413491.78,0.997213,6.4194202,25665,466_350_198
3941995,15,363,100,26272451.85,1,1.000405,21006020.4,,,1.000303,66249.6,1.000405,1186.68,1.000403,0.18954277,19975,363_100_15
606115,82,57,110,2297453.13,-1,0.997912,2593860.35,,,0.997912,30836.0,0.998333,31133.76,0.998122,7.3194504,3146,57_110_82
205819,23,19,280,14136101.08,1,0.999572,11832267.51,,,0.999409,18342.0,0.999463,18343.0,0.999436,-2.1499395,1073,19_280_23
4407738,158,405,280,0.0,0,0.998414,11195714.62,,,0.997956,9860.3,0.998873,13333.44,0.998346,6.0403347,22303,405_280_158
1966132,91,182,520,0.0,0,1.005595,18545927.39,1.005595,1.005595,1.005362,24286.83,1.005595,1667966.3,1.005365,-0.6002188,10062,182_520_91
2757741,124,255,170,0.0,0,1.000312,1643255.49,,,0.999863,13383.0,1.000536,23257.44,1.000109,-2.6398897,14042,255_170_124
2562037,36,237,240,3990592.69,-1,1.001995,8873204.13,,,1.001754,30767.35,1.002176,8485.38,1.002085,-10.880232,13059,237_240_36
3822107,127,352,150,2089983.85,1,1.001925,8276570.46,,,1.001607,18934.0,1.00203,568.26,1.002018,-0.47028065,19375,352_150_127
1962042,161,182,310,82757.37,-1,1.003271,8465219.07,1.003025,1.003025,1.003025,7483.13,1.003517,24194.4,1.003141,13.3395195,10041,182_310_161
638224,116,60,110,403986.79,1,0.998108,8629938.1,,,0.997844,18899.0,0.99816,567.15,0.998151,-5.8197975,3311,60_110_116
2384767,75,221,130,10107476.21,-1,0.999179,107384830.53,,,0.999109,856.02,0.999389,3567.75,0.999163,-0.11026859,12168,221_130_75
8834,48,0,460,0.0,0,1.000029,13493721.55,1.000029,1.000029,0.999986,75696.12,1.000243,186952.0,1.00006,3.8003922,46,0_460_48
4576799,19,420,490,0.0,0,1.002577,31367210.1,1.002577,1.002577,1.002377,16080.8,1.002876,35797.58,1.002532,-9.080172,23149,420_490_19
2985464,191,276,60,4931231.33,1,0.9995,358315164.24,,,0.999359,17282.52,0.9995,11051.04,0.999445,-0.78976154,15186,276_60_191
1417380,36,132,170,3008617.22,1,1.000619,5882238.75,,,1.000337,5674.0,1.00069,28380.0,1.000396,-3.119707,7277,132_170_36
4095848,68,377,90,2288042.72,1,1.001049,16994193.7,,,1.000799,48104.0,1.001215,125002.09,1.000915,-11.069775,20744,377_90_68
1272990,47,118,540,0.0,0,0.997733,2965138.94,0.997733,0.997733,0.997488,92425.32,0.997733,2615.68,0.997726,15.439987,6544,118_540_47
4006101,121,369,0,1337071.28,1,0.999813,9789601.69,,,0.999813,90246.0,1.000101,48608.0,1.0,-6.3198805,20295,369_0_121
1344205,148,125,300,1929284.3,-1,1.000593,47295133.79,0.990093,0.994264,1.000737,11061.63,1.000881,9880.36,1.000813,17.64059,6905,125_300_148
1455550,188,135,450,0.0,0,1.000963,8097542.89,1.000963,1.000963,1.000963,7798.48,1.001405,4604.04,1.001241,-15.050173,7470,135_450_188
4214318,138,387,510,249711.95,1,0.998014,5889873.86,0.999365,0.99895,0.997598,126571.24,0.998014,19392.0,0.997959,-10.949969,21336,387_510_138
1932463,19,179,470,176660.39,1,1.001349,18803874.02,1.002157,1.001598,1.000604,2253.86,1.001474,805.65,1.001245,-3.4999847,9892,179_470_19
3960419,39,364,470,1447394.51,1,1.001625,27657237.08,1.003344,1.002652,1.001334,19282.49,1.001781,45311.63,1.001468,8.109808,20067,364_470_39
1330088,15,124,140,2994450.47,1,0.999752,11784763.63,,,0.999192,28554.0,0.999892,12572.56,0.999678,-8.339882,6834,124_140_15
4143035,55,381,250,366201.78,1,1.001621,13480881.96,,,1.001431,5526.15,1.001621,26320.0,1.001464,11.50012,20980,381_250_55
3427221,186,316,200,2685564.28,-1,0.996697,14660239.98,,,0.996532,17240.08,0.996697,17182.65,0.996615,3.6299229,17400,316_200_186
584645,148,55,100,24252.71,1,0.999895,7440719.29,,,0.999741,26191.32,0.999895,55697.56,0.99979,-2.5600195,3035,55_100_148
345636,64,32,410,0.0,0,1.001335,6667125.72,1.001335,1.001335,1.001101,854.66,1.001851,10263.6,1.001159,7.699728,1801,32_410_64
4952041,61,455,0,1690532.21,-1,1.001054,1083057.55,,,0.999824,18699.0,1.002284,243611.65,1.0,27.849674,25025,455_0_61
5050351,171,463,510,24402.79,1,0.995935,15587592.18,0.9962,0.995935,0.995671,107585.52,0.996024,52681.3,0.995908,-1.7398596,25516,463_510_171
4836382,2,444,270,5159106.63,1,0.999843,10836633.96,,,0.998962,123636.08,1.00005,38038.73,0.999794,1.8894672,24447,444_270_2
683176,21,64,220,1933092.69,-1,1.001578,2148141.62,,,1.001578,38562.96,1.001833,39356.8,1.001704,-7.839799,3542,64_220_21
1506500,170,140,290,2842405.12,1,1.000476,9504340.43,,,1.000049,25160.24,1.000476,7171.62,1.000381,-2.3400784,7729,140_290_170
992014,193,93,20,14811003.58,1,0.999952,91040033.19,,,0.999792,28017.0,0.999952,56790.24,0.999845,7.330179,5117,93_20_193
3193022,187,295,40,4676421.98,1,1.000507,16044624.13,,,1.000262,2088.62,1.000507,35760.99,1.000276,1.6403198,16229,295_40_187
1127214,51,105,290,11212597.84,-1,0.992271,8756393.3,,,0.990618,227.76,0.992358,5019.52,0.990694,13.159513,5804,105_290_51
399042,6,37,440,0.0,0,1.001215,13982417.24,1.001215,1.001215,1.001172,7000.8,1.001515,51356.8,1.001213,3.2901764,2079,37_440_6
196379,190,18,330,0.0,0,1.001527,11451868.82,1.001527,1.001527,1.001197,516.91,1.001565,29991.8,1.001204,3.8194656,1023,18_330_190
3431656,21,316,430,3429265.57,1,1.000686,12330055.64,1.038776,1.029456,1.000483,12740.04,1.000686,97841.59,1.000506,-4.1401386,17423,316_430_21
2685979,1,248,420,1418454.9,1,0.998753,5115942.13,1.055191,1.030172,0.998421,240.24,0.998919,72348.36,0.998422,2.1505356,13682,248_420_1
1438063,34,134,120,6174219.59,-1,0.99979,24334778.41,,,0.999727,6384.5,1.00051,638.95,1.000439,-2.5498867,7382,134_120_34
4574414,34,420,370,0.0,0,0.998206,61673571.54,0.998206,0.998206,0.997988,178122.24,0.998448,186454.52,0.998213,3.0994415,23137,420_370_34
3189279,30,294,410,211509.11,-1,0.996464,10476261.39,0.993709,0.995913,0.996464,69602.75,0.996648,5426.0,0.996635,-0.6902218,16211,294_410_30
230906,157,21,480,875886.12,1,0.999587,79905378.26,0.999781,0.999781,0.999394,43085.83,0.999749,25116.48,0.999618,-1.8697977,1203,21_480_157
5033523,143,462,220,129161.1,-1,0.999625,68271.5,,,0.999625,93094.92,1.005272,199372.46,1.001429,-3.259778,25432,462_220_143
1335396,4,124,410,2612591.21,1,1.001762,35624309.03,1.01064,1.007492,1.00151,68236.74,1.001762,47730.0,1.001659,-0.27000904,6861,124_410_4
244682,105,23,100,2306692.11,1,1.001268,17699875.64,,,1.001107,119010.24,1.001268,62115.79,1.001213,-1.090169,1275,23_100_105
717360,81,67,320,849088.49,-1,1.000078,12403960.11,0.988772,0.990198,1.000025,2460.64,1.000607,39393.12,1.00006,4.719496,3717,67_320_81
3923669,89,361,280,5931218.11,-1,0.999292,14835019.78,,,0.998898,7614.0,0.999423,5332.6,0.999207,25.470257,19883,361_280_89
1834139,198,170,420,1199551.24,-1,1.002164,80993109.32,0.999442,1.001955,1.002164,14358.0,1.002374,570610.4,1.002169,3.4701824,9392,170_420_198
293888,163,27,460,0.0,0,0.999129,85168251.26,0.999129,0.999129,0.999043,6527.92,0.999193,1865.4,0.99916,-3.0702353,1531,27_460_163
3521030,50,324,500,565118.32,1,0.996579,12724057.85,0.998216,0.997397,0.99617,8958.96,0.996579,27228.89,0.996271,0.079870224,17870,324_500_50
1949291,80,181,220,1575041.82,-1,1.001969,1179865.46,,,1.001698,8231.76,1.002419,5566.0,1.002128,17.470121,9977,181_220_80
3134207,81,289,390,2272716.57,-1,0.998129,9660336.89,0.951272,0.987463,0.998129,5834.67,0.998571,2850.75,0.998426,2.0003319,15934,289_390_81
70408,171,6,370,788122.04,-1,1.000214,18684137.22,0.993996,0.997773,1.000214,36265.72,1.000444,8253.98,1.000402,1.1205673,367,6_370_171
3058841,137,282,450,400663.65,-1,0.9972,22607865.27,0.996035,0.996579,0.997277,12848.0,0.997355,35848.71,0.997298,12.3000145,15555,282_450_137
1459113,5,136,90,3552316.29,1,1.002708,10654199.85,,,1.002148,196.78,1.002708,4725.36,1.00217,-1.6897917,7489,136_90_5
1466335,138,136,450,0.0,0,0.999918,669565.76,0.999918,0.999918,0.999161,18947.92,0.999918,79.34,0.999914,-6.1899424,7525,136_450_138
5118448,68,470,70,2796084.94,-1,0.998986,145434605.49,,,0.998986,22320.48,0.999249,22782.0,0.999116,-1.450181,25857,470_70_68
4576644,64,420,480,3833449.39,-1,0.997768,27699894.33,0.997354,0.997354,0.997531,1012.44,0.998211,101650.71,0.997538,8.72016,23148,420_480_64
2410234,70,223,310,415256.71,-1,1.004411,1865353.47,0.953226,0.985512,1.004411,54744.46,1.004805,6048.24,1.004766,7.150173,12296,223_310_70
3974357,177,366,60,0.0,0,1.000908,2451495.82,,,0.999968,18101.0,1.001294,1993.75,1.001163,-6.620288,20136,366_60_177
655445,179,61,440,25430295.1,-1,0.997317,449371139.2,0.982657,0.995113,0.997317,70570.76,0.997349,103049.1,0.99733,2.9098988,3399,61_440_179
4235186,6,389,460,0.0,0,0.996964,18067600.2,0.996964,0.996964,0.996685,83022.56,0.99716,7842.78,0.997119,9.490252,21441,389_460_6
2131022,55,198,30,771236.78,-1,0.999511,8569332.69,,,0.999511,21197.46,0.99989,10550.0,0.999764,0.25987625,10893,198_30_55
2654139,1,245,470,0.0,0,1.000772,5397674.0,1.000772,1.000772,1.000369,9937.0,1.001174,12431.25,1.000727,-16.170143,13522,245_470_1
3646782,2,336,190,1373996.42,-1,0.999843,2176897.78,,,0.999685,189.17,1.000319,567.87,0.999843,-4.5001507,18499,336_190_2
1530853,93,142,430,72797.47,-1,1.003793,11937448.8,1.003344,1.003344,1.003793,2614.56,1.003943,13410.0,1.003818,-4.1902065,7853,142_430_93
3639557,177,335,370,0.0,0,0.999198,3583211.92,0.999198,0.999198,0.998487,25308.0,0.999198,2026.08,0.999145,3.130436,18462,335_370_177
3289599,164,303,470,3017373.39,-1,0.996032,17818216.48,0.991504,0.992983,0.99594,7113.48,0.996309,44098.38,0.995991,2.7501583,16712,303_470_164
5087927,147,467,190,14481956.77,-1,0.999849,6399655.66,,,0.999849,38611.8,1.000144,18938.92,1.000047,-12.879968,25704,467_190_147
4402084,104,405,0,928738.04,-1,0.999857,24313526.07,,,0.999558,74437.44,1.000156,26333.02,1.0,-11.349916,22275,405_0_104
1906218,175,177,230,30096185.27,1,0.999929,282122244.49,,,0.999614,50720.0,0.999933,256217.81,0.999667,3.4201145,9758,177_230_175
76040,36,7,120,450613.81,-1,1.000689,8260844.19,,,1.000689,33254.0,1.000885,86477.3,1.000743,1.5103817,397,7_120_36
3923363,183,361,260,8295838.98,1,0.999823,22365800.6,,,0.99969,8281.9,0.999823,12424.5,0.999743,2.0003319,19881,361_260_183
759671,191,71,280,22251026.09,-1,1.009419,279443368.33,,,1.009372,117898.0,1.00989,110452.05,1.00964,3.8301945,3933,71_280_191
2373628,80,220,120,0.0,0,1.003001,2384726.83,,,1.002456,29950.92,1.003273,12203.97,1.003036,9.729862,12112,220_120_80
1502747,160,140,100,29321982.54,-1,1.000774,133331311.14,,,1.000774,8406.0,1.001012,16816.0,1.000853,9.9003315,7710,140_100_160
4266904,124,392,390,297469.85,-1,0.997989,3606070.35,0.979007,0.991438,0.997989,1544.66,0.998325,23772.0,0.99801,10.950565,21599,392_390_124
2803563,176,259,270,253346.89,1,1.000625,22734597.96,,,1.000441,13362.7,1.000625,13365.17,1.000533,4.400015,14272,259_270_176
3833702,122,353,180,0.0,0,1.002128,4398650.59,,,1.001314,109559.0,1.002128,215969.6,1.001588,0.5400181,19433,353_180_122
1860482,143,173,110,0.0,0,0.999542,441571.63,,,0.999542,57619.2,1.001104,113098.04,1.00007,-2.8300285,9526,173_110_143
3241458,23,299,270,3115237.76,-1,0.998418,10387591.73,,,0.998418,19918.4,0.998773,18405.74,0.998602,-8.429885,16472,299_270_23
4124360,180,379,410,86950.94,1,1.0022,2257326.64,1.004231,1.004231,1.001862,20927.2,1.0022,3819.69,1.002148,-5.220175,20886,379_410_180
2774351,17,256,460,3612116.36,-1,0.993531,81387276.94,0.991035,0.9917,0.993531,358.23,0.994002,35840.0,0.993535,-0.6300211,14126,256_460_17
1241612,192,116,40,2872202.95,-1,1.00128,3539194.75,,,1.00128,4073.65,1.002141,1747.35,1.001883,-0.97990036,6384,116_40_192
531859,129,50,130,0.0,0,1.003381,197278.35,,,1.002436,6621.68,1.003381,63.73,1.003372,18.960238,2763,50_130_129
889017,177,83,280,2825930.7,-1,1.005738,3243367.05,,,1.005683,362.06,1.007849,1632.78,1.006077,-10.719895,4593,83_280_177
984739,7,92,210,33156409.97,-1,0.999461,69882918.07,,,0.999126,686.75,0.999912,17182.25,0.999157,1.039505,5081,92_210_7
889176,140,83,290,71108466.28,-1,0.996783,442417135.89,,,0.996057,13444.2,0.997042,28837.5,0.99637,5.480051,4594,83_290_140
1416165,3,132,110,1338692.87,1,0.999668,27380083.95,,,0.999566,5110.3,0.999719,99469.48,0.999574,0.6902218,7271,132_110_3
286840,20,27,100,1271453.16,1,0.999119,5323109.74,,,0.998701,382.24,0.999328,6119.68,0.998738,5.1295757,1495,27_100_20
3321546,111,306,420,175461.82,1,1.002425,2184586.65,1.006218,1.00369,1.001793,44269.05,1.002425,42346.2,1.002117,11.479855,16872,306_420_111
4266770,190,392,380,1255377.62,1,1.006593,35015283.0,1.007233,1.007233,1.00641,7601.04,1.006684,20605.53,1.006484,-4.630089,21598,392_380_190
4065872,92,374,240,38614.82,1,1.001074,831929.35,,,0.999151,24419.0,1.001074,5382.52,1.000727,-22.209883,20594,374_240_92
1225214,145,114,310,1311340.93,-1,0.997423,19190573.26,0.994922,0.994922,0.997615,5187.0,0.998192,21798.0,0.997726,-2.9700994,6301,114_310_145
3286553,118,303,320,2155270.85,-1,0.996963,28476297.9,0.950662,0.990561,0.996831,75676.0,0.997674,4544.4,0.997627,1.6903877,16697,303_320_118
4083361,181,376,10,5674.13,1,1.000001,6597254.51,,,0.999133,24436.25,1.000461,24273.0,0.9998,25.54059,20681,376_10_181
1346456,32,125,420,3767208.21,1,1.000114,23952007.09,1.034823,1.022024,0.999999,76833.92,1.000114,61838.49,1.000063,-24.579763,6917,125_420_32
4634424,44,426,70,933720.14,1,0.99981,15669390.01,,,0.9996,3047.04,0.999862,952.45,0.9998,-1.9001961,23437,426_70_44
1530209,39,142,400,4664906.12,1,1.004946,31874189.67,1.025785,1.015285,1.004678,37413.0,1.004946,2993.84,1.004926,-10.020137,7850,142_400_39
752999,183,70,490,0.0,0,1.001468,33524745.57,1.001468,1.001468,1.001227,122244.27,1.001468,8550.03,1.001453,-11.559725,3899,70_490_183
577315,192,54,270,975398.65,-1,0.999703,19177045.28,,,0.999623,17502.8,1.000023,25014.0,0.999788,-11.6199255,2997,54_270_192
5153685,105,473,180,452282.13,1,0.999273,30882596.25,,,0.999137,37350.69,0.999273,91436.88,0.999176,-0.6097555,26033,473_180_105
1837603,115,171,50,0.0,0,0.997809,19969615.6,,,0.997809,1798.85,0.999002,15848.8,0.997931,6.7794323,9410,171_50_115
587761,162,55,260,0.0,0,1.000589,11516086.09,,,1.000321,70412.29,1.000589,373.64,1.000588,-1.3697147,3051,55_260_162
3638367,187,335,310,0.0,0,0.99984,34264177.09,0.99984,0.99984,0.999764,37088.64,1.000144,54864.69,0.999917,2.180338,18456,335_310_187
101479,134,9,340,502172.71,-1,0.999193,4696005.15,0.991162,0.997854,0.999193,112766.29,0.999862,185704.2,0.999446,-1.5300512,529,9_340_134
2540959,52,235,280,2427030.04,1,1.001758,11222694.04,,,1.001503,4705.6,1.002014,823.9,1.001938,-15.349984,12953,235_280_52
2688576,11,249,0,5775422.57,1,0.999188,9692748.47,,,0.999822,4285.36,1.001568,37878.0,1.0,7.6794624,13695,249_0_11
2374730,188,220,170,2845445.92,1,1.00284,2617186.47,,,1.002363,33973.17,1.00284,28839.44,1.002621,1.6498566,12117,220_170_188
5210665,85,478,280,91129.35,-1,1.002573,3851067.38,,,1.002573,1594.88,1.003233,3875.83,1.002766,16.60943,26318,478_280_85
1367026,116,127,360,0.0,0,1.001068,18460827.13,1.001068,1.001068,1.001068,2730.98,1.001273,21266.99,1.001091,9.460449,7021,127_360_116
2607418,45,241,320,184381786.47,1,1.000627,1100829462.5,1.048409,1.048409,1.000589,5185.0,1.000627,56000.16,1.000592,1.5199184,13287,241_320_45
143569,180,13,330,0.0,0,1.000797,2855732.25,1.000797,1.000797,1.000492,3739.58,1.001305,19698.0,1.000622,7.300377,748,13_330_180
1614221,131,150,260,0.0,0,1.001423,5658071.36,,,1.001423,10184.46,1.001844,14250.0,1.001599,19.079447,8276,150_260_131
3782254,74,348,360,46139.13,-1,0.999178,13919573.79,0.998979,0.999128,0.998979,5210.4,0.999776,1403.92,0.999607,0.5197525,19176,348_360_74
4386227,47,403,310,587159.92,-1,0.99951,6910563.26,0.986016,0.991452,0.99951,12046.32,1.000092,13907.7,0.99978,-11.069775,22196,403_310_47
4101628,48,377,380,2600413.3,1,1.003415,39440139.33,1.02202,1.007948,1.003363,37504.86,1.003468,130424.0,1.003386,-4.569888,20773,377_380_48
3094723,199,286,50,460924.52,1,0.999669,5339791.38,,,0.999234,37946.44,0.999669,23209.8,0.999504,-3.3801794,15735,286_50_199
4880518,138,448,270,2306784.28,1,0.999832,3625720.74,,,0.999354,439.02,0.999832,28842.77,0.999361,-22.950172,24667,448_270_138
1441503,127,134,290,2617750.8,1,1.001405,13907975.1,,,1.000234,6832.0,1.00164,8552.0,1.000859,-7.3099136,7399,134_290_127
1194919,188,111,420,646955.95,1,1.004482,5085136.4,1.036401,1.019164,1.003843,9749.5,1.004482,17119.68,1.004075,5.2905083,6147,111_420_188
3845448,68,354,220,18504668.7,1,0.998939,19846710.79,,,0.998682,11683.0,0.998939,11919.72,0.998809,-11.489987,19492,354_220_68
4944800,20,454,190,8932578.29,-1,0.999348,6376832.23,,,0.999327,104049.36,0.999576,15418.56,0.999544,-2.7102232,24989,454_190_20
632009,142,59,340,0.0,0,0.997502,128819732.96,0.997502,0.997502,0.997406,50053.44,0.99754,3128.76,0.997532,3.0899048,3279,59_340_142
1095945,107,102,350,234587.44,-1,0.998239,3575123.19,0.976544,0.998052,0.998127,147308.14,0.999101,32263.44,0.998926,-16.490221,5645,102_350_107
2224647,151,206,330,0.0,0,0.996185,124074493.55,0.996185,0.996185,0.995964,116087.34,0.996185,102961.44,0.996081,-0.1001358,11363,206_330_151
2691188,36,249,130,53501384.18,-1,1.000692,38103946.43,,,1.000692,2308.18,1.000813,66285.78,1.000696,11.130571,13708,249_130_36
627487,104,59,110,0.0,0,0.999356,10558572.65,,,0.999152,39410.28,0.999356,107835.1,0.999207,3.3605099,3256,59_110_104
4495999,19,413,300,0.0,0,1.000854,42186548.46,1.000854,1.000854,0.998331,4749.25,1.001905,571.95,1.001522,-7.0101023,22745,413_300_19
5207259,79,478,110,5490135.05,1,1.000854,5770965.98,,,1.000047,236289.69,1.000854,61380.0,1.000688,4.719496,26301,478_110_79
711309,74,67,10,12020847.67,1,1.000935,11886566.84,,,0.999976,79345.89,1.001185,117465.27,1.000464,4.030466,3686,67_10_74
4665689,109,428,530,1102267.73,-1,0.998986,42850095.22,0.998822,0.998822,0.998822,1119871.5,0.99915,210216.0,0.999098,13.71026,23593,428_530_109
1885993,41,175,310,4221710.24,-1,0.999432,230244288.54,0.99623,0.996416,0.999386,11198.72,0.999572,2584.8,0.999537,-6.16014,9656,175_310_41
142031,178,13,250,10570881.74,1,0.999579,15346147.49,,,0.999158,6643.8,0.99982,12631.58,0.999386,-0.39994717,740,13_250_178
691177,27,65,80,797489.35,1,1.000333,12866046.92,,,1.000101,39362.81,1.000392,34388.0,1.000256,-4.3797493,3583,65_80_27
294117,1,27,480,103433.81,-1,0.997244,7724806.18,0.996636,0.997078,0.996857,54979.3,0.99835,47298.86,0.99766,-5.5402517,1533,27_480_1
2233062,8,207,210,7398251.44,1,0.99979,37951249.64,,,0.999115,2251.51,0.999794,2253.04,0.999455,0.6997585,11406,207_210_8
3947821,41,363,390,12646347.75,1,1.005689,295610145.36,1.013904,1.010192,1.005568,7436.7,1.005628,16527.0,1.005586,1.8298626,20004,363_390_41
2098272,141,195,30,1261905.28,1,0.998855,102557708.84,,,0.998663,5708.45,0.998855,43081.15,0.998686,4.5204163,10728,195_30_141
714579,29,67,180,2014618.95,1,0.998806,14174600.27,,,0.99868,68373.72,0.999075,1266.68,0.999067,3.0696392,3703,67_180_29
3451457,22,318,320,9760861.08,1,1.00286,54889281.66,1.048618,1.0483,1.002701,631.1,1.00286,37367.04,1.002704,-8.010268,17522,318_320_22
